,artist_name,track_name,track_id,popularity
4263,Fonseca,Volver a Verte (feat. Cali y El Dandee),5AEe2QNDyG1u0bujk7LrgQ,73
4264,LEGADO 7,Jardin Verde (feat. Hijos de Garcia & Fuerza Regida),10Je5SzWya58a2eTc8hQa8,59
4265,Calum Scott,Dancing On My Own - Tiësto Remix,2EHVjRFRSsXQaHAsys74Us,67
4266,Brett Young,"1, 2, 3 Mississippi",0x64VU0L9lsdVU12AHp01L,57
4267,Cavetown,Pigeon,43YlKd8hlnzUv71m2Ly9Nr,59
4268,ZHU,My Life,2NDZ6i6UfOUSKgFiTQKbnv,63
4269,CNCO,Sólo Yo,4JNV7HMbKr28YZiUvQTfIy,67
4270,Conor Flanagan,Mysterious,3exibC8fMbU6cMNGgLcyE9,65
4271,El Alfa,Demaga Ge Gi Go Gu,3nQbCPy1vMFtXb4XEpOmgC,64
4272,City Morgue,33rd Blakk Glass,5T0YyRxyxtLDxLYJhLjqWM,61
4273,Anuel Aa,Espina,1jsFnIYH6MnEjMyvJn7HF1,65
4274,"Gotay ""El Autentiko""",Yo Me La Robé,1PpDb6Yvz49PEz2V1bYgDf,70
4275,Splash Daddy,Wii Tennis,7C9kXo2THfHdGPlaN78kg6,60
4276,Zomboy,Lone Wolf,76I3PmbGZazzNlEwlp1y85,61
4277,Lil Baby,Transporter,44MFUuNGtBuB00LjDUnHE0,58
4278,Moneybagg Yo,In Her Voice,1PBm7uKCHfHSPTjg4laNAT,56
4279,The Word Alive,Why Am I Like This?,1wZy1qIk3qPVv33I9bALi6,61
4280,Chrome Sparks,Still Think,3lBmRItELTgJjFMgI76Onm,59
4281,Amaranth Cove,Finding Faith,7MgdkaFzvK3URH5kjDTGmc,61
4282,Feder,Control (feat. Bryce Vine & Dan Caplen),4e9rEIp7jCIi8gIovPWpGq,72
4283,Ozuna,Escape,1PPHqTL7IpYToKeIuA5pi9,64
4284,Kupla,Feathers,01tMS0uOOkkfFg88P9QPq2,62
4285,Moneybagg Yo,Ion Get You,0iHqaHGCRwxtaJTOOPjSHy,56
4286,MorMor,Pass The Hours,4EVpdoFt3L6sAa4hivmWz9,62
4287,UMI,Butterfly,4qkVALwOxCIEZ7I5gkZ3m4,60
4288,Brothers Osborne,Pushing Up Daisies (Love Alive),1IxMWIX1soqNONa7H0LD6U,57
4289,Ella Mai,Boo'd Up (with Nicki Minaj & Quavo) - Remix,1kcEx8qhKKHjHkM4bj5s8F,61
4290,Minos Gold,Harvesting,42io3dxycksUzxSqysSQJR,64
4291,Lucas and Juliet,The Bottle Flip Song,1sEL6aPhzLIhdh7gMUg5hN,56
4292,Bebe Rexha,Ferrari,3hfPmifit8Rtc0zj9WYQlU,61
4293,Michael Ray,Her World Or Mine,3cFWIhrapYb2VoNOUbo9Re,57
4294,Upchurch,Steer Clear,3yp9bZjCLb8E8Lqi01Sxz4,56
4295,Franc Moody,Dance Moves,1DriOnyA5tFc2bUdM6nglI,66
4296,Kygo,Stranger Things (feat. OneRepublic) - Alan Walker Remix,76c4KOymiPUkWEeIIc0DQr,68
4297,K CAMP,Clouds (feat. Wiz Khalifa),5G5bQq8rZoszH9QWAcvT6h,58
4298,Gavin Haley,Jet Lag,4nDNTISVKzP3YjW4vvW1B1,61
4299,Jon Bellion,Couples Retreat,7pMS0byKI7V1Mpl0SlWEDq,58
4300,Upchurch,Steer Clear,3yp9bZjCLb8E8Lqi01Sxz4,56
4301,Franc Moody,Dance Moves,1DriOnyA5tFc2bUdM6nglI,66
4302,Kygo,Stranger Things (feat. OneRepublic) - Alan Walker Remix,76c4KOymiPUkWEeIIc0DQr,68
4303,K CAMP,Clouds (feat. Wiz Khalifa),5G5bQq8rZoszH9QWAcvT6h,58
4304,Gavin Haley,Jet Lag,4nDNTISVKzP3YjW4vvW1B1,61
4305,Jon Bellion,Couples Retreat,7pMS0byKI7V1Mpl0SlWEDq,58
4306,DaBaby,No Tears,7iJKCWYipXGcWJNGC7RrUS,56
4307,Niall Horan,"Finally Free - From ""Smallfoot""",7xQxjMokrYnY8n9w19FZqr,64
4308,Zara Larsson,Ruin My Life - Piano Version,4Fxj5bX8ZlTGw42BIkFwng,68
4309,Halestorm,Uncomfortable,6qKSmXS6AOmSFAnmSxkASx,59
4310,Wallows,It's Only Right,49shtsiVxakpVGxSltpgjX,59
4311,Neha Kakkar,"Aankh Marey (From ""Simmba"")",63MvWd6T6yoS7h4AJ4Hjrm,64
4312,Verzache,No More,7cp4RhTjLWv4XEyeJLcbrp,61
4313,Robert Gafforelli,Whispers,2EFybRUvBLs57cf9iXQW3G,63
4314,Elohim,Fuck Your Money,7C9LL3VLYFjwvBpqTGz3PC,58
4315,Cast,Somewhere Over The Rainbow - Dialogue,4fIdH1l3SS0qdYRJiHwUnO,67
4316,While She Sleeps,HAUNT ME,0iGq43WpzuMfwUUEjY4wHK,64
4317,Underoath,ihateit,5N7bNQxsnCBsHsYqyiKVO4,59
4318,Primer Dia,Phenomena,1Naf16ekAHVTzYhhxoZCnQ,63
4319,Maluma,Ojos Que No Ven,7sormsdEi2yxGsUn7bUjyx,67
4320,The Beatles,"Ob-La-Di, Ob-La-Da - 2018 Mix",02FJNRUlB28e1F0R9uP2s1,64
4321,Chase Atlantic,LIKE A ROCKSTAR,31TNM2KH9PqRe1s26OPhTB,61
4322,641,Maybe I Might,4l80KuUUICduXLJqwhCfB2,57
4323,Mats Bergström,Why Me,5ea1LyyvBGWH3Hp0f61Pwt,64
4324,Sebastian Yatra,Por Perro,2alIsNw1mqEShbWyO1HXZZ,75
4325,P!nk,A Million Dreams,4djczKSE0Kmrpsw8T9QuvC,63
4326,Migos,Higher We Go - Intro,43dOwOq0mB4i6j4SpcSkqC,60
4327,Men I Trust,"Say, Can You Hear",7JvjjlZ5R1I1xRDsEkPuJ7,60
4328,Grupo Codiciado,Ni Mis Padres Saben Que Rollo,5LbyrPgyNvJJCsNYeklVor,61
4329,JID,Mounted Up,6DlrQcvUO7lg5vKgMZmG7F,58
4330,Jaden Smith,Yeah Yeah,2o5QYZAowns4Djp4KXJPZp,60
4331,Joseph Beg,Leaving Moscow,3Jm2IJm1YIVSiQdHg70wnX,59
4332,Stray Kids,District 9,45uJULGOd9HoZi2aPySiwn,65
4333,Cavetown,Another One of Those Days,106N8qaYdcpymlEolAHNER,60
4334,Choker,Juno,6OpU3cvY19M2hFxTbLKy5L,58
4335,Young the Giant,Tightrope,7lLLFbYh5JpOTnQCetSfWn,59
4336,Miguel,R.A.N.,4vevTToT9Lz3SqmGIzzHJn,59
4337,Netta,Toy,6n2eIfLj0wOOUkUfNmYzlh,67
4338,The Story So Far,Upside Down,4ZiAnGIZFFUybp0NZXIYEG,58
4339,I DONT KNOW HOW BUT THEY FOUND ME,Social Climb,3xUsaaH6oCG1w8kD1oGhGW,60
4340,Anderson East,This Too Shall Last,0CuXzMEgFzuQhLEYQHYas4,60
4341,Seven Lions,Ocean (feat. Jonathan Mendelsohn),5ZQMiwA8y8BEslhMmtLxLv,59
4342,Sneakk,Spray (feat. Tyga & YG),6uaVCl05ErStzx4alj2Qeq,64
4343,Ruston Kelly,Mockingbird,6fS1CEMY4LlvQNWuUMoWEQ,59
4344,Ella Mai,Dangerous,0gJ9wUs6cfnyZXN8U58vAx,59
4345,I Belong to the Zoo,Sana,1X4l4i472kW5ofFP8Xo0x0,80
4346,Sarah Reeves,Just Want You,0jm6UoOxeX1rtYKLrG7pnj,58
4347,Brandi Carlile,The Mother,6jeIbpsYPF0CTId7QrLLer,58
4348,Alessia Cara,I Don't Want To,2DePNQmfS4t6iUETRU72uH,63
4349,Boy In Space,Give Me,4rxjhwPXkUyRAkMvQbVpZK,60
4350,Alessia Cara,Growing Pains,2N6bB5ck67CNILInUX1Ctw,63
4351,NAV,Never Change,0Cgig1rlaJEJ6bkHVV5v9o,59
4352,Swizz Beatz,Echo,50sSNm5rq7O6wqvkIn42Zf,58
4353,Lady Gaga,Before I Cry,3ZZyYqxcaogkXq1j7V1N2H,67
4354,La-Mu,Reverse Pads,1dbkagpr2xin2caRwm4PoQ,62
4355,Novo Amor,Utican,2nlqFOnSp8TAqzi7KYnrRC,65
4356,Tom Misch,Disco Yes,61Ivix5DTnDPVjp1dgLyov,67
4357,UPPERROOM,Defender (Live),3JlJf45Z3GPkIbIM9OqfTZ,58
4358,Noah Cyrus,Punches (with LP),1bb9eogTs9f8FrxlQ8Rvr2,67
4359,Lil Xan,Moonlight,2PSfFKZqZPCSPB0wKUxpsq,63
4360,Nacho,Casualidad,2AX7TMZg6uZVJCmY4CCoWS,72
4361,Tom MacDonald,Politically Incorrect,3UCuvKslDRJdGZzRNtVc8w,58
4362,Cö Shu Nie,Asphyxia,49u6NxoLP5S6kfTYLmUfkQ,64
4363,Chief Keef,Uh Uh (feat. Playboi Carti),3TvnVynctZJjAaZjNyIVpS,58
4364,XO,King of the Fall,1lVohKoFNWaPL6EzznHbvn,61
4365,Russ,Fuck That,1EVRS5M4KwxbcyI69Es5N7,60
4366,Logic,The Return,0ATmjiSoHDCHeeQ9FcvZOW,60
4367,The Beatles,While My Guitar Gently Weeps - 2018 Mix,0ZqSsO2xoVvcrhpiRuqCmt,64
4368,Hayden James,Better Together,6VHLa2Ov2NnnekRjLpAgdv,62
4369,digitalluc,Float,0UJiQPwXP0wQD2WEdR28ar,62
4370,for KING & COUNTRY,Amen,5aHZnvy8EqhViyoJo971Wy,59
4371,Sebastian Winskog,The Spring,5OgJ5UYWaIgapSssSLEUaZ,63
4372,Kim Petras,Close Your Eyes,5FN3Dh76G155e72RQjLkUZ,61
4373,Lazy Weekends,Make You Remember,1xcHfI2pbsBKmKDbd1zD96,64
4374,Cigarettes After Sex,Neon Moon,7laJx5tDtvm3Mkj832oxSb,55
4375,Key Glock,Hot,5wY2gzD55NI8HnaWzkNAjT,56
4376,Lenny Tavárez,2 Locos,1LAB3MACakk6C8YTomKGSn,65
4377,Jonas Blue,Rise - Acoustic,64TfjW0Ebj9Uq0ik2OfmE7,72
4378,H.I.N.P (Hot Issue of Ntl. Producers),Rumor,7jctPW5gAlj07A69fzS8m1,68
4379,Leon Bridges,Mrs.,2R4O7MgIrN35QXnyLKMFVl,60
4380,Jaydayoungan,All To Myself,0xfkezQJLw8M5u2SUkpzXB,56
4381,Vince Staples,Outside!,1FVUFtrQnIqgwEXrRb2Qrr,58
4382,Kid Ink,Big Deal,5TD2xyZlYdkQ9UA8eT2TKL,61
4383,Alvaro Soler,La Cintura,1BFmBgVOnLy3Ekrxz1lBOK,78
4384,Missy & Blonde,OTW - Acoustic Version,3kK2BuV20t1y7zMLSxDy6h,66
4385,Cassius Jay,Big Racks (feat. Lil Uzi Vert),6hL2M0UcCYfXzzD691dWvK,57
4386,The Tides,Soul Searching,6xxePsq2BKr8dtLUw4E3Er,62
4387,Los Nuevos Ilegales,Ya Lo Pense Mejor,5szZfF0bCbJnsuKsroaVXu,61
4388,Timmy Trumpet,Mufasa,6FwvvtAuHIvdeupkTpaTRN,70
4389,Super Duper,Galileo,2d8cXtTTzs0X4UTdhO98am,59
4390,Lalo Ebratt,Mocca,0NKoPGc72yUKTIneVhFfg1,74
4391,Don Toliver,Diva,6FIsKBZc3EHaTvWndQajIF,59
4392,SahBabii,Tonight,3WIQhZTPlv5KLZFJIyEk2y,57
4393,Jhay Cortez,Deseos - Remix,3IkBSDrX12PFE5YnVwKGh2,66
4394,Lil Keed,Fetish Remix (feat. Young Thug),0V4aRCAMBblWlRGTjiyMRR,57
4395,Lady Gaga,Hair Body Face,16VQqrD8XTaIiJDCMStjxK,67
4396,Anderson .Paak,Sweet Chick (feat. BJ The Chicago Kid),1eMWxSLN7rDSDSrvKSj8gS,60
4397,Upchurch,The Tennessean,1f94XgXqrWbZMW1S0ZufJc,56
4398,Matt Hunter,Dicen,4cfoVJxpHqUqTvBrG1RTyi,69
4399,Bob Moses,Back Down,0f996DWK1s2jQXIVZihKKZ,59
4400,Queen Naija,War Cry,6fl6APmdlrfy1SBSYYX8jm,57
4401,Marshmello,Bayen Habeit,29KS7kBSU77PrYGB6RVR5O,64
4402,Bradley Cooper,Too Far Gone,0BREFDMy22wEf3ZJP2BEJp,66
4403,one sonic society,Love Song,3DY5GOnDQXNKP0fNXcnW2U,58
4404,Kidz Bop Kids,Thunder,6zJiQz6bAScLMLn2OzhN6o,55
4405,ODIE,Little Lies,6QpZXzHcOgXK41Y3YCx203,60
4406,Greta Van Fleet,Rolling In The Deep - Recorded At Spotify Studios NYC,2VprRdTmbgyjXnDzHIcfNl,65
4407,Christy Matterhorn,Travels,3sTB8tWNFTLl6tGLwsqSWc,64
4408,Alex Sensation,La Diabla,1Bo5CD2Tg8di5QSJHEoHmZ,72
4409,NIKI,Vintage,1zOk5dtwzKVEdXpOFh4Ttq,62
4410,Key Glock,Maybach,3THlMag2mVgUTs0qg0uai9,56
4411,$uicideBoy$,FUCK the Industry,1kplm95KV4UuZ2JTbfzKiO,60
4412,Rauw Alejandro,Mi Llamada,4Q41paYcm3GNVETL6w6pPo,65
4413,Sabrina Claudio,Creation,4uqbiPAOX2a857xDoJejow,59
4414,Matt Maeson,Put It On Me,7tySfDFfBiCjraLdoy6In5,60
4415,Alex Rose,Yo Quisiera,0yqDktt16rF8KnG58TWGXH,64
4416,Joseph Beg,Gentle Arrival,3TYzPawDOswiz1AC1l8RXj,59
4417,Saba,Beautiful Smile,475SvHOt2z2mp5dK2pjSJ8,58
4418,Lil Yachty,Riley From The Boondocks,5OqDJGoh8DpiN0Y1CgNVgr,58
4419,Neck Deep,Torn,1NqH3H7CX9ffRcCc7bnKvS,62
4420,Eddie Henderson,After You've Gone,1z2FcRqCR6byfXDSvHq8E4,63
4421,Birocratic,Shakedown,0oZbYnNWqYBbiX2Rv3A2rb,63
4422,Mad Zach,Noth,4bBaxQtS3RMjMJRRaREdAZ,59
4423,Dolly Parton,Here I Am - from the Dumplin' Original Motion Picture Soundtrack,4KOHpFQGEvkJFcwwm7g3ax,60
4424,Khruangbin,Evan Finds the Third Room,1MheNNJZYdcOTKwZyM8alC,57
4425,KYLE,Ups & Downs,2lvnBAJeR0YOpOWo10XwMv,58
4426,Teqkoi,I'm Not Enough and I'm Sorry,4P1L6AniTDJzANaubzWGYs,60
4427,WINNER,EVERYDAY,42rziXmwGA04hNSMi2MliA,65
4428,Banda El Recodo,Gracias Por Tu Amor,5eMGvMGtU5lNECiZ39vqHo,63
4429,Drake,In My Feelings,0h1W19pS59KtEd7aDzF58i,57
4430,Baby,Doing Da Dishes,3nh7tAAoWkikloQqY3phO8,55
4431,YNW Melly,Freaky Girl,4zjf7NALy3IokMqGpF1TJa,57
4432,The Carters,LOVEHAPPY,7szhY56rkD20Ai9AxJaicE,55
4433,Keith Foster,Ruth,1hqsp7bsJe26RN1Q5tpEG5,62
4434,Dj Kass,Scooby Doo Pa Pa,7qwULjvTujatIaoWC1lu8b,64
4435,Anderson .Paak,The Chase (feat. Kadhja Bonet),48Y9pNe30o273HGYKyMKj9,61
4436,bbno$,tony thot,4OZ6xv8kf3tcmP41f1ZMBg,59
4437,Eric Church,The Snake,1GLGfSerlDXRYBCJtHHnua,57
4438,BlocBoy JB,Rover 2.0 (feat. 21 Savage),4mt4VMndCT5kP2GwXKcECc,58
4439,Jordan Feliz,Changed,4atgiEFQzhuk5P7qYUGymo,57
4440,Fatboibari,Moonlight Shawty,0CvaOecRnYE1fyErhpXgbK,58
4441,Kamil,Bakugo!,2IvdQFwO9U9EAMJGwEvOcK,57
4442,Chris Cornell,Nothing Compares 2 U - Live At SiriusXM/2015,0tUELgOuOJ3KCsYMDDsNvD,63
4443,Greta Van Fleet,The New Day,3wPcdx0w6eEB0iv0n2lAN8,62
4444,Lil Baby,I’m Straight,5zlRcS7ZHsnDgs4VDsDxwL,57
4445,Smeyeul.,send me a song,2hzhi9s8hC9GdeLHuydqcL,62
4446,The Amity Affliction,Drag The Lake,4vVzmaBsxXuKrJeMSLRF4y,60
4447,Young Thug,Up (feat. Lil Uzi Vert),7HvtrRyRYqSOhllmbIW1Kh,58
4448,Omar Apollo,Heart,79o5osBtATdWV0Vl5vrbY5,58
4449,MarMar Oso,Ruthless,7eiimFnhaJd9iY6XbX0wLu,59
4450,Lady Gaga,Hair Body Face,16VQqrD8XTaIiJDCMStjxK,67
4451,Anderson .Paak,Sweet Chick (feat. BJ The Chicago Kid),1eMWxSLN7rDSDSrvKSj8gS,60
4452,Upchurch,The Tennessean,1f94XgXqrWbZMW1S0ZufJc,56
4453,Matt Hunter,Dicen,4cfoVJxpHqUqTvBrG1RTyi,69
4454,Bob Moses,Back Down,0f996DWK1s2jQXIVZihKKZ,59
4455,MarMar Oso,Ruthless,7eiimFnhaJd9iY6XbX0wLu,59
4456,Rynx,Want You (feat. Miranda Glory),3VbefLNINNUwFEYDg99TOk,60
4457,Once Proven,Purple Distant,4QVIk4rz60fXiOy5LBNedb,61
4458,Takeoff,Lead The Wave,78rJ1sCb3Rj27CLxjzL8xU,59
4459,G Jones,Everything All at Once,2FCu1NM98eXCds1M0ikzWj,58
4460,Lenny Tavárez,No Me Equivoqué,735N73RiMdFDVV54nj2ZMA,70
4461,Empress Of,When I'm With Him,4vBlxgG7iM8WwjLMHKpNkm,61
4462,Belly,Dust,1Xw8uB5foMtXkKzyhx8lWq,62
4463,Baby,Doing Da Dishes,3nh7tAAoWkikloQqY3phO8,55
4464,Zhavia Ward,100 Ways,4Xhpp7kmaJRrsdHm8EcFF7,62
4465,Yomoti,Restless Minds,6eMBHbovGi1RhRrViEtvaV,60
4466,santpoort,rolling down this lazy wave,0wte6sTInjPoOe3m7ZB4FX,62
4467,Manuel Turizo,Ser Un Cantante,2v9WmS9Epu9RP2dfoD5G1m,69
4468,Tee Grizzley,1 Night (feat. Quavo),5ly7TR6gFj3IcdLXgGuQQL,57
4469,Filmore,Slower,5EX2jXTTdUdNg8w4UWRgEG,57
4470,Alan Walker,Lonely (feat. ISÁK & Omar Noir),6HMT7AzGA5wmn5m2t1BuZR,69
4471,Phamie Gow,Sweet Frederik,1kEPich1V2XkWWMh3kSTbb,62
4472,Patrick Droney,High Hope,5MYYZbWQURrLcgim1jGvm6,62
4473,Mitski,A Pearl,3udrjWCXCBotzU2uQ05Zmx,59
4474,Saba,Beautiful Smile,475SvHOt2z2mp5dK2pjSJ8,58
4475,Kidz Bop Kids,Thunder,6zJiQz6bAScLMLn2OzhN6o,55
4476,YNW Melly,In The Mourning,2Tu0dSoVzuDGeaCFokhLxW,58
4477,Chris Renzema,How to Be Yours,4X47zdzoWSLP8z66y7llCw,57
4478,Years & Years,Come Alive (with Years & Years and Jess Glynne),3I8DC6lBij99XC6HNBGr1Q,64
4479,Mitski,Washing Machine Heart,4Ys8jQvZOISzmp34BsImRf,58
4480,Influence Music,Spirit Lead Me - Live,4T4mQpaA4wAj8FYYFVrRN5,58
4481,Dave Matthews Band,Here On Out,1p0R5cAQaMh7lM5Zt3X67h,56
4482,Jess Glynne,I'll Be There,73FebDuELlAEinHw1xWJCZ,69
4483,Drake,In My Feelings,0h1W19pS59KtEd7aDzF58i,57
4484,Sofasound,By The Shore,3kOtrXdDW7zkcLP5IrMmDc,61
4485,Eric Church,The Snake,1GLGfSerlDXRYBCJtHHnua,57
4486,City Morgue,SHINNERS13,0T6wsLOq4GmZL4HtOseM4k,61
4487,Teqkoi,I'm Not Enough and I'm Sorry,4P1L6AniTDJzANaubzWGYs,60
4488,Johann Sebastian Bach,"Organ Sonata No. 4, BWV 528: 2. Andante [Adagio] (Transcr. by August Stradal)",5Pl2CXDkaP6WEnJ0bpKGOm,64
4489,Carnage,Learn How to Watch (feat. Mac Miller & MadeinTYO),5tErNrwK58SgLMjZXJ5fdY,59
4490,Queen Naija,War Cry,6fl6APmdlrfy1SBSYYX8jm,57
4491,Khruangbin,Evan Finds the Third Room,1MheNNJZYdcOTKwZyM8alC,57
4492,Yung Pinch,Why Would I Wait (feat. G-Eazy),2EstxjDvOeYXq6amkk6Kkn,60
4493,Ed Sheeran,Happier - Acoustic,5weKCP07IGA1565wfI3cZ1,71
4494,Denzel Curry,MAD I GOT IT | MAD 1 GOT 1T,6xXYFVsFDGSLNzeE9zGCiL,60
4495,Nipsey Hussle,Young Nigga (feat. Puff Daddy),0pBcI8Gf1Oe3ziIbE9tBsX,58
4496,Hippo Campus,Golden,4vBIr27NcRFBNpyIxLHZuB,56
4497,Banda El Recodo,Gracias Por Tu Amor,5eMGvMGtU5lNECiZ39vqHo,63
4498,Dj Kass,Scooby Doo Pa Pa,7qwULjvTujatIaoWC1lu8b,64
4499,GRAACE,Last Night,0mGjx7RlO48qjGczwsfNu3,62
4500,BlocBoy JB,Rover 2.0 (feat. 21 Savage),4mt4VMndCT5kP2GwXKcECc,58
4501,Greta Van Fleet,Rolling In The Deep - Recorded At Spotify Studios NYC,2VprRdTmbgyjXnDzHIcfNl,65
4502,The Story So Far,Take Me as You Please,5JCD9hxovnHVF72WXt7App,58
4503,Sabrina Claudio,Creation,4uqbiPAOX2a857xDoJejow,59
4504,Alex Sensation,La Diabla,1Bo5CD2Tg8di5QSJHEoHmZ,72
4505,Kamil,Bakugo!,2IvdQFwO9U9EAMJGwEvOcK,57
4506,WINNER,EVERYDAY,42rziXmwGA04hNSMi2MliA,65
4507,Fatboibari,Moonlight Shawty,0CvaOecRnYE1fyErhpXgbK,58
4508,The Carters,LOVEHAPPY,7szhY56rkD20Ai9AxJaicE,55
4509,AJR,Role Models,56blIKRRWb8eUw27oqBS1z,55
4510,Nicki Minaj,Hard White,1hHbmfNfXIwHyHCYO8ae3I,61
4511,Chris Cornell,Nothing Compares 2 U - Live At SiriusXM/2015,0tUELgOuOJ3KCsYMDDsNvD,63
4512,KYLE,Ups & Downs,2lvnBAJeR0YOpOWo10XwMv,58
4513,Neck Deep,Torn,1NqH3H7CX9ffRcCc7bnKvS,62
4514,$uicideBoy$,FUCK the Industry,1kplm95KV4UuZ2JTbfzKiO,60
4515,Lil Yachty,Riley From The Boondocks,5OqDJGoh8DpiN0Y1CgNVgr,58
4516,The Japanese House,Lilo,30FwkPCfzXLiqqOwe5egoO,56
4517,Lil Baby,I’m Straight,5zlRcS7ZHsnDgs4VDsDxwL,57
4518,The Mowgli's,I Feel Good About This,7d06uajfr1DZUeKVCaE9BS,58
4519,Christy Matterhorn,Travels,3sTB8tWNFTLl6tGLwsqSWc,64
4520,Omar Apollo,Heart,79o5osBtATdWV0Vl5vrbY5,58
4521,Ulices Chaidez,Para Ti Papá,1kqSCTQ2KReQ2bzmEcFvnI,60
4522,Birocratic,Shakedown,0oZbYnNWqYBbiX2Rv3A2rb,63
4523,Young Thug,Up (feat. Lil Uzi Vert),7HvtrRyRYqSOhllmbIW1Kh,58
4524,Felix Jaehn,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),3c8iiZGfEammKJuWTErE5x,73
4525,Smeyeul.,send me a song,2hzhi9s8hC9GdeLHuydqcL,62
4526,Jordan Feliz,Changed,4atgiEFQzhuk5P7qYUGymo,57
4527,Greta Van Fleet,The New Day,3wPcdx0w6eEB0iv0n2lAN8,62
4528,Jakob Ogawa,Sunshine Girl - Demo,5bj2XmbAU0WCGI14P4LsON,59
4529,Lydia Luce,Sausalito,3l2wMTBa64PBV7aCPwYkEf,62
4530,Turquoise & Fire,Solution,7ww76pqFaCvzJkXq3ZlRWi,62
4531,The Amity Affliction,Drag The Lake,4vVzmaBsxXuKrJeMSLRF4y,60
4532,Tash Sultana,Cigarettes,4eFTvwsYlTC0b0fjqxmrx7,56
4533,flor,warm blood,6Rp79bGrzD8cWUGE1eiL8s,58
4534,Jon Bellion,Adult Swim (feat. Tuamie),7HKSWfpxHhllSmoLk9AQz8,57
4535,Dayglow,Can I Call You Tonight?,5Ti99QiUdIwe0xG4gS22FL,60
4536,Upchurch,Cowboy,53UXJ9NlgwfE8oOVFhinrS,56
4537,Nuschi,Do It All For You,6SEjBjXybgWp4mOkpOQZW4,69
4538,Fenne Lily,Car Park,50FlqClYHkgHwizMFOYpCb,65
4539,Down Like Silver,Broken Coastline,1DNMD4CEyX2XrFkOR4lvP1,61
4540,Alina Baraz,Tainted,1u1VSSLBKzPWlbuwVqLGMl,58
4541,Sophie Meiers,Something About You,4WpawRrVBCjPtmvlEmQdmc,58
4542,Kailee Morgue,Siren,4xb8JHIN56xixSl6vkSPjm,61
4543,Alan Walker,Do It All for You,1xUZ6CgfpXspcQuEIOhf2v,67
4544,Eddie Henderson,After You've Gone,1z2FcRqCR6byfXDSvHq8E4,63
4545,Hardwell,Out Of This Town,5iFCdVNg0X6ElfYAsd7RiE,68
4546,A$AP Rocky,"Black Tux, White Collar",0ssVSd3juASNuehS9LWMFW,60
4547,Billy Marchiafava,Real Milf Hours,15GhWV2zMvU3FLfJNksgLq,59
4548,Gryffin,Tie Me Down (feat. Elley Duhé) - Blanke Remix,0Q6lV86C0KMsbkltnk8ZFI,63
4549,SAINt JHN,Selfish,0ug6dKmcgoe4qeEgxhuq7f,59
4550,Kesh,Girls Like You,4eoCm1tAMt8Mu0f2UW9TdW,69
4551,YoungBoy Never Broke Again,Thug Cry,4BAgREdoPNIGNn1KzXIbhR,55
4552,Justin Roberts,6 Figures,1MEPdOii0cmdHUbxN6L0uQ,59
4553,The Carters,SUMMER,7zmleW3XZx0uUsL2CkFuDe,55
4554,The 1975,Mine,0cnVBn7JsFlShF65EJe2Or,62
4555,Michael Bublé,When I Fall In Love,2b7XO47o117TqSfUd4kTQT,63
4556,DJ Snake,Let's Get Ill,3J5AcWRzmgbq4svZt91l3e,65
4557,Felix Cartal,The Searchers,3MMVcj7aOjeZIWbvAr5jHc,62
4558,Gunna,No Joke,4W5byotweS3Lb8TwthFjjW,57
4559,The Internet,Hold On,5tqZJUHEuqdN12RZVq2l9p,60
4560,Cautious Clay,Stolen Moments,6WpiKPG9ek8pXqds8Ucq3T,58
4561,Muse,Dig Down,0RILico3Gbl5jxSNg3zLrJ,64
4562,88GLAM,ENDZ,0mlkKsmwaWPeMIBlaYJXYA,59
4563,Weedthief,Stoner's Caravan,1p9bEDnLkCJfuR0ey55YGK,60
4564,Elevation Worship,God of the Promise,7EcuvYcW6pXpY5HlWqTOLK,58
4565,Tee Grizzley,Light (feat. Lil Yachty),3N4OzMI84d1hqcobgue6uT,56
4566,Post Malone,Rich & Sad,0ByqM6Uo4hzh1RZzHMM70v,56
4567,Earl Sweatshirt,The Bends,2O2l5DJirlZAwLwpOAVbXR,58
4568,Cuerdas Folklóricas,A la Virgen del Valle,3V61qwlolHaUacLppRtfsC,55
4569,Walker McGuire,Til Tomorrow,7eMnhenEfArGmtcN1qLuZc,56
4570,Lika Morgan,Give in to Me,3Z0C271S5pZ86JBKuQEPsH,68
4571,916frosty,enough,3jnbd5B8VdKIXXySIBciuF,58
4572,David Guetta,Flames,3tTYxjYYcXFqFXA0AZ1Fav,59
4573,KILLY,Doomsday,57B8NfcWjnbNy3fn5UBiOs,63
4574,The Chainsmokers,Siren,3K01yfjGY0NslZrXkWVAtK,63
4575,Sara Bareilles,Tightrope,1hyHgyS1V37c5gYSBmNy6R,61
4576,Rhye,Feel Your Weight - Poolside Remix,1hgX0ZmmP7IRRjUFCIBrnQ,62
4577,Trey Songz,Don't Say Shit (feat. Chris Brown & Fabolous),5ZnWj1YrfW9jdRxgRDMarB,59
4578,City Girls,Period (We Live),1FdjGON62xLxgPZW8BGeHS,56
4579,Five Finger Death Punch,Fire in the Hole,1dbhsrORJ945th3EJ1xLKU,55
4580,Mariah Carey,With You,5F13RMbVzqCHUQSo5KL3Ci,61
4581,Ravyn Lenae,The Night Song,0xQT5kbfnrU9Dv7x4MtMbi,58
4582,Jungle,"Heavy, California",0Gpq0lllEPZf98gVo9C4uS,66
