,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
3907,0.836,0.528,2,-5.855,1,0.31,0.167,0.0,0.11,0.329,131.117,audio_features,79GYAkpRIEXZEEKSqufbj8,spotify:track:79GYAkpRIEXZEEKSqufbj8,https://api.spotify.com/v1/tracks/79GYAkpRIEXZEEKSqufbj8,https://api.spotify.com/v1/audio-analysis/79GYAkpRIEXZEEKSqufbj8,196412,4
3908,0.829,0.803,9,-4.153,1,0.258,0.131,0.0,0.636,0.766,98.968,audio_features,1NX3nkD48kz4BLgxUhtt5s,spotify:track:1NX3nkD48kz4BLgxUhtt5s,https://api.spotify.com/v1/tracks/1NX3nkD48kz4BLgxUhtt5s,https://api.spotify.com/v1/audio-analysis/1NX3nkD48kz4BLgxUhtt5s,153757,4
3909,0.39,0.644,8,-4.116,1,0.0415,0.678,0.000113,0.175,0.969,159.504,audio_features,5LrLELtoGwd9kXQ3p0pLsM,spotify:track:5LrLELtoGwd9kXQ3p0pLsM,https://api.spotify.com/v1/tracks/5LrLELtoGwd9kXQ3p0pLsM,https://api.spotify.com/v1/audio-analysis/5LrLELtoGwd9kXQ3p0pLsM,152763,3
3910,0.856,0.545,1,-10.888,1,0.253,0.000601,0.000973,0.147,0.049,161.0,audio_features,6ymdTUcJygnxQcRDXDRG5F,spotify:track:6ymdTUcJygnxQcRDXDRG5F,https://api.spotify.com/v1/tracks/6ymdTUcJygnxQcRDXDRG5F,https://api.spotify.com/v1/audio-analysis/6ymdTUcJygnxQcRDXDRG5F,131202,4
3911,0.487,0.82,0,-5.427,0,0.0309,0.00109,0.0428,0.224,0.211,162.034,audio_features,7aFfriQJAyHK6eC09YMQBK,spotify:track:7aFfriQJAyHK6eC09YMQBK,https://api.spotify.com/v1/tracks/7aFfriQJAyHK6eC09YMQBK,https://api.spotify.com/v1/audio-analysis/7aFfriQJAyHK6eC09YMQBK,231360,4
3912,0.473,0.46,4,-10.936,1,0.0263,0.224,0.403,0.0802,0.428,141.011,audio_features,58iT2lT6yiTwJyN8zlXrKt,spotify:track:58iT2lT6yiTwJyN8zlXrKt,https://api.spotify.com/v1/tracks/58iT2lT6yiTwJyN8zlXrKt,https://api.spotify.com/v1/audio-analysis/58iT2lT6yiTwJyN8zlXrKt,243733,4
3913,0.637,0.863,4,-4.126,1,0.0425,0.0384,1.14e-06,0.331,0.39,110.026,audio_features,5yBvZBMeg3zaXhqVk2JxDl,spotify:track:5yBvZBMeg3zaXhqVk2JxDl,https://api.spotify.com/v1/tracks/5yBvZBMeg3zaXhqVk2JxDl,https://api.spotify.com/v1/audio-analysis/5yBvZBMeg3zaXhqVk2JxDl,205987,4
3914,0.566,0.949,5,-2.285,1,0.0536,0.00959,1.1e-05,0.313,0.658,142.006,audio_features,0UvVZwaKrd4JRXS03D59p0,spotify:track:0UvVZwaKrd4JRXS03D59p0,https://api.spotify.com/v1/tracks/0UvVZwaKrd4JRXS03D59p0,https://api.spotify.com/v1/audio-analysis/0UvVZwaKrd4JRXS03D59p0,220533,4
3915,0.567,0.644,0,-5.699,1,0.0278,0.0404,5.03e-06,0.0632,0.212,140.038,audio_features,2zLIP4R6Yt3afkyh7uhmar,spotify:track:2zLIP4R6Yt3afkyh7uhmar,https://api.spotify.com/v1/tracks/2zLIP4R6Yt3afkyh7uhmar,https://api.spotify.com/v1/audio-analysis/2zLIP4R6Yt3afkyh7uhmar,223899,4
3916,0.7,0.735,9,-2.356,0,0.0576,0.00907,0.0,0.764,0.349,124.058,audio_features,79PaeaCZXyeu2C5XeSBzIv,spotify:track:79PaeaCZXyeu2C5XeSBzIv,https://api.spotify.com/v1/tracks/79PaeaCZXyeu2C5XeSBzIv,https://api.spotify.com/v1/audio-analysis/79PaeaCZXyeu2C5XeSBzIv,262885,4
3917,0.353,0.0993,5,-25.317,1,0.0372,0.981,0.928,0.121,0.123,138.135,audio_features,1NY2tT1A7uZwchez1vBShQ,spotify:track:1NY2tT1A7uZwchez1vBShQ,https://api.spotify.com/v1/tracks/1NY2tT1A7uZwchez1vBShQ,https://api.spotify.com/v1/audio-analysis/1NY2tT1A7uZwchez1vBShQ,257463,3
3918,0.622,0.862,9,-6.885,1,0.0313,0.0417,8.57e-05,0.308,0.917,99.998,audio_features,3zZ6W6T7TuGJmcyvZ5VRlo,spotify:track:3zZ6W6T7TuGJmcyvZ5VRlo,https://api.spotify.com/v1/tracks/3zZ6W6T7TuGJmcyvZ5VRlo,https://api.spotify.com/v1/audio-analysis/3zZ6W6T7TuGJmcyvZ5VRlo,221093,4
3919,0.712,0.46,0,-9.6,1,0.201,0.66,6.42e-06,0.101,0.123,79.98,audio_features,5sn1BmEOPP1bu4cZq9OgoF,spotify:track:5sn1BmEOPP1bu4cZq9OgoF,https://api.spotify.com/v1/tracks/5sn1BmEOPP1bu4cZq9OgoF,https://api.spotify.com/v1/audio-analysis/5sn1BmEOPP1bu4cZq9OgoF,250837,4
3920,0.79,0.501,1,-8.452,1,0.171,0.313,2.12e-05,0.105,0.546,95.53,audio_features,4BZEJCAEAso8QHGYbeviY8,spotify:track:4BZEJCAEAso8QHGYbeviY8,https://api.spotify.com/v1/tracks/4BZEJCAEAso8QHGYbeviY8,https://api.spotify.com/v1/audio-analysis/4BZEJCAEAso8QHGYbeviY8,201301,4
3921,0.49,0.723,4,-9.699,1,0.0408,0.242,0.0,0.371,0.485,119.022,audio_features,3DtK601PJiNPe8COo67unB,spotify:track:3DtK601PJiNPe8COo67unB,https://api.spotify.com/v1/tracks/3DtK601PJiNPe8COo67unB,https://api.spotify.com/v1/audio-analysis/3DtK601PJiNPe8COo67unB,249653,4
3922,0.835,0.614,11,-7.206,1,0.247,0.0419,0.0,0.0906,0.248,142.018,audio_features,28uC3JDFpW3Y18EPU5hGAF,spotify:track:28uC3JDFpW3Y18EPU5hGAF,https://api.spotify.com/v1/tracks/28uC3JDFpW3Y18EPU5hGAF,https://api.spotify.com/v1/audio-analysis/28uC3JDFpW3Y18EPU5hGAF,108169,4
3923,0.321,0.0472,2,-27.512,0,0.0363,0.987,0.874,0.111,0.0563,107.968,audio_features,2NdfCevTBRdRnyBaCMqzdJ,spotify:track:2NdfCevTBRdRnyBaCMqzdJ,https://api.spotify.com/v1/tracks/2NdfCevTBRdRnyBaCMqzdJ,https://api.spotify.com/v1/audio-analysis/2NdfCevTBRdRnyBaCMqzdJ,160453,4
3924,0.574,0.699,10,-4.37,0,0.0427,0.0576,0.0,0.0932,0.421,131.958,audio_features,72DdM3q1npvvRUoa1YQEOd,spotify:track:72DdM3q1npvvRUoa1YQEOd,https://api.spotify.com/v1/tracks/72DdM3q1npvvRUoa1YQEOd,https://api.spotify.com/v1/audio-analysis/72DdM3q1npvvRUoa1YQEOd,212080,4
3925,0.714,0.794,5,-3.709,0,0.23,0.27,5.92e-05,0.285,0.76,155.034,audio_features,7m4oL0iXSqKZ396LHSZxFn,spotify:track:7m4oL0iXSqKZ396LHSZxFn,https://api.spotify.com/v1/tracks/7m4oL0iXSqKZ396LHSZxFn,https://api.spotify.com/v1/audio-analysis/7m4oL0iXSqKZ396LHSZxFn,156653,4
3926,0.312,0.661,0,-8.508,0,0.092,0.252,0.000135,0.102,0.443,82.39,audio_features,1Ahp4PZ1vzdbzBCedUrsqI,spotify:track:1Ahp4PZ1vzdbzBCedUrsqI,https://api.spotify.com/v1/tracks/1Ahp4PZ1vzdbzBCedUrsqI,https://api.spotify.com/v1/audio-analysis/1Ahp4PZ1vzdbzBCedUrsqI,197575,4
3927,0.778,0.789,8,-4.301,1,0.0577,0.0819,0.0,0.0609,0.941,130.054,audio_features,7BfSU2ya7PZtqrl48urKqG,spotify:track:7BfSU2ya7PZtqrl48urKqG,https://api.spotify.com/v1/tracks/7BfSU2ya7PZtqrl48urKqG,https://api.spotify.com/v1/audio-analysis/7BfSU2ya7PZtqrl48urKqG,179333,4
3928,0.577,0.387,7,-8.607,1,0.274,0.964,0.706,0.208,0.459,146.565,audio_features,0baNzeUcPQnQSagpe8T0mD,spotify:track:0baNzeUcPQnQSagpe8T0mD,https://api.spotify.com/v1/tracks/0baNzeUcPQnQSagpe8T0mD,https://api.spotify.com/v1/audio-analysis/0baNzeUcPQnQSagpe8T0mD,126312,1
3929,0.45,0.0164,10,-30.167,1,0.0456,0.995,0.947,0.112,0.265,66.682,audio_features,4H157dvrPw2S3W8tMiOQVr,spotify:track:4H157dvrPw2S3W8tMiOQVr,https://api.spotify.com/v1/tracks/4H157dvrPw2S3W8tMiOQVr,https://api.spotify.com/v1/audio-analysis/4H157dvrPw2S3W8tMiOQVr,132363,4
3930,0.426,0.898,7,-4.48,0,0.208,0.579,1.94e-06,0.175,0.683,79.386,audio_features,7k7r1GvHZQ06n7fFFLrxCn,spotify:track:7k7r1GvHZQ06n7fFFLrxCn,https://api.spotify.com/v1/tracks/7k7r1GvHZQ06n7fFFLrxCn,https://api.spotify.com/v1/audio-analysis/7k7r1GvHZQ06n7fFFLrxCn,172317,4
3931,0.715,0.686,0,-5.926,0,0.0553,0.0145,0.0,0.129,0.414,120.053,audio_features,0hI3b44C9LgnNHprOegmCW,spotify:track:0hI3b44C9LgnNHprOegmCW,https://api.spotify.com/v1/tracks/0hI3b44C9LgnNHprOegmCW,https://api.spotify.com/v1/audio-analysis/0hI3b44C9LgnNHprOegmCW,203294,4
3932,0.843,0.734,1,-5.383,1,0.12,0.04,0.0,0.143,0.0421,106.976,audio_features,4c3g4qvLa0iaotBHodDDvY,spotify:track:4c3g4qvLa0iaotBHodDDvY,https://api.spotify.com/v1/tracks/4c3g4qvLa0iaotBHodDDvY,https://api.spotify.com/v1/audio-analysis/4c3g4qvLa0iaotBHodDDvY,166485,4
3933,0.578,0.385,7,-6.307,1,0.0294,0.351,0.0,0.285,0.341,95.905,audio_features,5QtyKicaRI50MirnefUL5c,spotify:track:5QtyKicaRI50MirnefUL5c,https://api.spotify.com/v1/tracks/5QtyKicaRI50MirnefUL5c,https://api.spotify.com/v1/audio-analysis/5QtyKicaRI50MirnefUL5c,215733,4
3934,0.545,0.606,4,-10.982,0,0.32,0.763,3.92e-06,0.0825,0.145,91.686,audio_features,6kUZRNGYywoULRpI2QpI6t,spotify:track:6kUZRNGYywoULRpI2QpI6t,https://api.spotify.com/v1/tracks/6kUZRNGYywoULRpI2QpI6t,https://api.spotify.com/v1/audio-analysis/6kUZRNGYywoULRpI2QpI6t,200205,4
3935,0.502,0.482,4,-4.736,1,0.0288,0.161,0.0,0.187,0.132,133.894,audio_features,2BgD4nRyx9EZ5o8YEnjRSV,spotify:track:2BgD4nRyx9EZ5o8YEnjRSV,https://api.spotify.com/v1/tracks/2BgD4nRyx9EZ5o8YEnjRSV,https://api.spotify.com/v1/audio-analysis/2BgD4nRyx9EZ5o8YEnjRSV,267759,4
3936,0.413,0.227,5,-10.871,1,0.0756,0.411,0.0,0.0912,0.354,86.35,audio_features,2QLNDKL7hZyh2OZ8UL9WrV,spotify:track:2QLNDKL7hZyh2OZ8UL9WrV,https://api.spotify.com/v1/tracks/2QLNDKL7hZyh2OZ8UL9WrV,https://api.spotify.com/v1/audio-analysis/2QLNDKL7hZyh2OZ8UL9WrV,239768,4
3937,0.587,0.601,7,-4.958,1,0.045,0.00795,0.000366,0.0802,0.7,91.93,audio_features,1lerqLAPQTMmrkMwNitpyE,spotify:track:1lerqLAPQTMmrkMwNitpyE,https://api.spotify.com/v1/tracks/1lerqLAPQTMmrkMwNitpyE,https://api.spotify.com/v1/audio-analysis/1lerqLAPQTMmrkMwNitpyE,209100,4
3938,0.732,0.595,0,-6.705,1,0.244,0.111,1.1e-06,0.158,0.658,191.911,audio_features,5FXARQTlf6UwUVuIS60Vn2,spotify:track:5FXARQTlf6UwUVuIS60Vn2,https://api.spotify.com/v1/tracks/5FXARQTlf6UwUVuIS60Vn2,https://api.spotify.com/v1/audio-analysis/5FXARQTlf6UwUVuIS60Vn2,227500,4
3939,0.531,0.476,5,-11.328,1,0.0345,0.629,0.00257,0.0801,0.239,130.232,audio_features,2JtC5mhcW0RoTJGoVkfgB7,spotify:track:2JtC5mhcW0RoTJGoVkfgB7,https://api.spotify.com/v1/tracks/2JtC5mhcW0RoTJGoVkfgB7,https://api.spotify.com/v1/audio-analysis/2JtC5mhcW0RoTJGoVkfgB7,354842,4
3940,0.67,0.968,8,-2.515,0,0.056,0.0778,0.209,0.317,0.399,125.991,audio_features,4wejqH3DP6eiIqi6t3DWqJ,spotify:track:4wejqH3DP6eiIqi6t3DWqJ,https://api.spotify.com/v1/tracks/4wejqH3DP6eiIqi6t3DWqJ,https://api.spotify.com/v1/audio-analysis/4wejqH3DP6eiIqi6t3DWqJ,157024,4
3941,0.653,0.689,11,-8.338,0,0.0881,0.0255,0.0387,0.0937,0.253,150.954,audio_features,6VRRu9NewkmX12BMCvCJQ1,spotify:track:6VRRu9NewkmX12BMCvCJQ1,https://api.spotify.com/v1/tracks/6VRRu9NewkmX12BMCvCJQ1,https://api.spotify.com/v1/audio-analysis/6VRRu9NewkmX12BMCvCJQ1,194000,4
3942,0.783,0.509,3,-5.215,1,0.0536,0.272,1.3e-05,0.12,0.922,125.009,audio_features,7o17aqoCk3sSlqDyO77nCd,spotify:track:7o17aqoCk3sSlqDyO77nCd,https://api.spotify.com/v1/tracks/7o17aqoCk3sSlqDyO77nCd,https://api.spotify.com/v1/audio-analysis/7o17aqoCk3sSlqDyO77nCd,110591,3
3943,0.671,0.794,10,-5.16,0,0.0533,0.214,0.000517,0.173,0.763,171.977,audio_features,5ZjJT7BB8OoVjyRZRYGen8,spotify:track:5ZjJT7BB8OoVjyRZRYGen8,https://api.spotify.com/v1/tracks/5ZjJT7BB8OoVjyRZRYGen8,https://api.spotify.com/v1/audio-analysis/5ZjJT7BB8OoVjyRZRYGen8,240000,4
3944,0.732,0.65,1,-5.852,1,0.265,0.0244,0.00021,0.127,0.453,125.2,audio_features,0IEhU1bRVEqWCfb6Fy6w67,spotify:track:0IEhU1bRVEqWCfb6Fy6w67,https://api.spotify.com/v1/tracks/0IEhU1bRVEqWCfb6Fy6w67,https://api.spotify.com/v1/audio-analysis/0IEhU1bRVEqWCfb6Fy6w67,141038,4
3945,0.73,0.681,8,-7.582,0,0.0405,0.0441,0.000245,0.27,0.446,106.017,audio_features,1Z2MfAx1nJ09NzGjodnvRW,spotify:track:1Z2MfAx1nJ09NzGjodnvRW,https://api.spotify.com/v1/tracks/1Z2MfAx1nJ09NzGjodnvRW,https://api.spotify.com/v1/audio-analysis/1Z2MfAx1nJ09NzGjodnvRW,302492,4
3946,0.647,0.438,3,-7.957,1,0.0294,0.481,0.0,0.0761,0.583,94.99,audio_features,6wnYRj6VDtrPobW9ob3XWs,spotify:track:6wnYRj6VDtrPobW9ob3XWs,https://api.spotify.com/v1/tracks/6wnYRj6VDtrPobW9ob3XWs,https://api.spotify.com/v1/audio-analysis/6wnYRj6VDtrPobW9ob3XWs,215751,4
3947,0.719,0.847,11,-5.855,1,0.17,0.0104,0.0,0.164,0.598,132.05,audio_features,2JsoZuz3VZjAnyGXC9MxnE,spotify:track:2JsoZuz3VZjAnyGXC9MxnE,https://api.spotify.com/v1/tracks/2JsoZuz3VZjAnyGXC9MxnE,https://api.spotify.com/v1/audio-analysis/2JsoZuz3VZjAnyGXC9MxnE,190616,4
3948,0.646,0.833,11,-5.134,1,0.057,0.112,0.000462,0.121,0.278,108.003,audio_features,6XEPmHllDGDaO4w84Xjtgi,spotify:track:6XEPmHllDGDaO4w84Xjtgi,https://api.spotify.com/v1/tracks/6XEPmHllDGDaO4w84Xjtgi,https://api.spotify.com/v1/audio-analysis/6XEPmHllDGDaO4w84Xjtgi,223947,4
3949,0.747,0.873,8,-2.925,1,0.0775,0.205,0.0,0.0915,0.762,91.07,audio_features,6s4B7PI38N8xmKdCqc14Q8,spotify:track:6s4B7PI38N8xmKdCqc14Q8,https://api.spotify.com/v1/tracks/6s4B7PI38N8xmKdCqc14Q8,https://api.spotify.com/v1/audio-analysis/6s4B7PI38N8xmKdCqc14Q8,213898,4
3950,0.647,0.438,3,-7.957,1,0.0294,0.481,0.0,0.0761,0.583,94.99,audio_features,6wnYRj6VDtrPobW9ob3XWs,spotify:track:6wnYRj6VDtrPobW9ob3XWs,https://api.spotify.com/v1/tracks/6wnYRj6VDtrPobW9ob3XWs,https://api.spotify.com/v1/audio-analysis/6wnYRj6VDtrPobW9ob3XWs,215751,4
3951,0.719,0.847,11,-5.855,1,0.17,0.0104,0.0,0.164,0.598,132.05,audio_features,2JsoZuz3VZjAnyGXC9MxnE,spotify:track:2JsoZuz3VZjAnyGXC9MxnE,https://api.spotify.com/v1/tracks/2JsoZuz3VZjAnyGXC9MxnE,https://api.spotify.com/v1/audio-analysis/2JsoZuz3VZjAnyGXC9MxnE,190616,4
3952,0.646,0.833,11,-5.134,1,0.057,0.112,0.000462,0.121,0.278,108.003,audio_features,6XEPmHllDGDaO4w84Xjtgi,spotify:track:6XEPmHllDGDaO4w84Xjtgi,https://api.spotify.com/v1/tracks/6XEPmHllDGDaO4w84Xjtgi,https://api.spotify.com/v1/audio-analysis/6XEPmHllDGDaO4w84Xjtgi,223947,4
3953,0.747,0.873,8,-2.925,1,0.0775,0.205,0.0,0.0915,0.762,91.07,audio_features,6s4B7PI38N8xmKdCqc14Q8,spotify:track:6s4B7PI38N8xmKdCqc14Q8,https://api.spotify.com/v1/tracks/6s4B7PI38N8xmKdCqc14Q8,https://api.spotify.com/v1/audio-analysis/6s4B7PI38N8xmKdCqc14Q8,213898,4
3954,0.804,0.338,0,-9.397,1,0.0415,0.426,0.00503,0.117,0.0723,119.987,audio_features,7tmZ21lno9WK3K4Sezt6qj,spotify:track:7tmZ21lno9WK3K4Sezt6qj,https://api.spotify.com/v1/tracks/7tmZ21lno9WK3K4Sezt6qj,https://api.spotify.com/v1/audio-analysis/7tmZ21lno9WK3K4Sezt6qj,154443,4
3955,0.654,0.585,10,-7.518,0,0.0928,0.665,5.1e-05,0.107,0.46,125.79,audio_features,5CKAdIqcxvpSR4svKpYD8n,spotify:track:5CKAdIqcxvpSR4svKpYD8n,https://api.spotify.com/v1/tracks/5CKAdIqcxvpSR4svKpYD8n,https://api.spotify.com/v1/audio-analysis/5CKAdIqcxvpSR4svKpYD8n,241452,4
3956,0.814,0.694,6,-7.269,0,0.0514,0.693,0.74,0.118,0.478,136.012,audio_features,6GygZN0o9JNs1x3adaLBBh,spotify:track:6GygZN0o9JNs1x3adaLBBh,https://api.spotify.com/v1/tracks/6GygZN0o9JNs1x3adaLBBh,https://api.spotify.com/v1/audio-analysis/6GygZN0o9JNs1x3adaLBBh,199412,4
3957,0.696,0.391,11,-8.306,0,0.0825,0.264,2.98e-06,0.127,0.65,94.971,audio_features,7DMPq3XndRJaj6NTINsLOz,spotify:track:7DMPq3XndRJaj6NTINsLOz,https://api.spotify.com/v1/tracks/7DMPq3XndRJaj6NTINsLOz,https://api.spotify.com/v1/audio-analysis/7DMPq3XndRJaj6NTINsLOz,276197,4
3958,0.551,0.801,6,-5.069,1,0.0303,0.013,6.03e-06,0.265,0.625,128.027,audio_features,2cJC39Aqmyo6YBS7WuevRh,spotify:track:2cJC39Aqmyo6YBS7WuevRh,https://api.spotify.com/v1/tracks/2cJC39Aqmyo6YBS7WuevRh,https://api.spotify.com/v1/audio-analysis/2cJC39Aqmyo6YBS7WuevRh,240760,4
3959,0.674,0.617,5,-6.834,1,0.381,0.201,0.0,0.265,0.593,140.073,audio_features,6uq8S5lQwzRC4FIVUWhoeV,spotify:track:6uq8S5lQwzRC4FIVUWhoeV,https://api.spotify.com/v1/tracks/6uq8S5lQwzRC4FIVUWhoeV,https://api.spotify.com/v1/audio-analysis/6uq8S5lQwzRC4FIVUWhoeV,240247,4
3960,0.782,0.888,11,-3.214,0,0.0726,0.0164,0.00698,0.352,0.359,101.942,audio_features,4YTFMUS5brQe1yCdISOgi2,spotify:track:4YTFMUS5brQe1yCdISOgi2,https://api.spotify.com/v1/tracks/4YTFMUS5brQe1yCdISOgi2,https://api.spotify.com/v1/audio-analysis/4YTFMUS5brQe1yCdISOgi2,183529,4
3961,0.805,0.719,8,-7.643,1,0.324,0.0288,0.0,0.327,0.906,137.096,audio_features,55jQMevNp7aWtiW5LPlPoa,spotify:track:55jQMevNp7aWtiW5LPlPoa,https://api.spotify.com/v1/tracks/55jQMevNp7aWtiW5LPlPoa,https://api.spotify.com/v1/audio-analysis/55jQMevNp7aWtiW5LPlPoa,135766,4
3962,0.643,0.703,2,-7.358,1,0.415,0.157,0.0,0.202,0.579,80.045,audio_features,6m9yVNd8wgNThmrRa1XNFe,spotify:track:6m9yVNd8wgNThmrRa1XNFe,https://api.spotify.com/v1/tracks/6m9yVNd8wgNThmrRa1XNFe,https://api.spotify.com/v1/audio-analysis/6m9yVNd8wgNThmrRa1XNFe,105897,4
3963,0.609,0.874,9,-2.575,1,0.351,0.111,0.0,0.0808,0.42,168.061,audio_features,19P8UiALwAlWitsfn0r23v,spotify:track:19P8UiALwAlWitsfn0r23v,https://api.spotify.com/v1/tracks/19P8UiALwAlWitsfn0r23v,https://api.spotify.com/v1/audio-analysis/19P8UiALwAlWitsfn0r23v,209458,4
3964,0.447,0.0639,9,-20.182,1,0.0622,0.966,0.956,0.0897,0.498,78.99,audio_features,7gfRY2Jz5Paa6l1yuacJiZ,spotify:track:7gfRY2Jz5Paa6l1yuacJiZ,https://api.spotify.com/v1/tracks/7gfRY2Jz5Paa6l1yuacJiZ,https://api.spotify.com/v1/audio-analysis/7gfRY2Jz5Paa6l1yuacJiZ,132417,4
3965,0.933,0.756,8,-8.753,1,0.193,0.348,0.000371,0.182,0.852,137.993,audio_features,70FzPO5rw9GACwmf8iXp1q,spotify:track:70FzPO5rw9GACwmf8iXp1q,https://api.spotify.com/v1/tracks/70FzPO5rw9GACwmf8iXp1q,https://api.spotify.com/v1/audio-analysis/70FzPO5rw9GACwmf8iXp1q,184348,4
3966,0.293,0.0335,0,-25.82,1,0.0399,0.992,0.808,0.121,0.083,114.258,audio_features,5qqot0gGVe5oEN9fw4QU1S,spotify:track:5qqot0gGVe5oEN9fw4QU1S,https://api.spotify.com/v1/tracks/5qqot0gGVe5oEN9fw4QU1S,https://api.spotify.com/v1/audio-analysis/5qqot0gGVe5oEN9fw4QU1S,103714,4
3967,0.727,0.85,5,-5.728,1,0.0586,0.0125,0.0,0.102,0.796,129.972,audio_features,7vFmnmcsp41uzBUiw1zxfw,spotify:track:7vFmnmcsp41uzBUiw1zxfw,https://api.spotify.com/v1/tracks/7vFmnmcsp41uzBUiw1zxfw,https://api.spotify.com/v1/audio-analysis/7vFmnmcsp41uzBUiw1zxfw,168521,4
3968,0.509,0.827,0,-4.377,1,0.364,0.153,0.0,0.564,0.141,160.072,audio_features,4nvj5stJvHjPMPO9knw6sO,spotify:track:4nvj5stJvHjPMPO9knw6sO,https://api.spotify.com/v1/tracks/4nvj5stJvHjPMPO9knw6sO,https://api.spotify.com/v1/audio-analysis/4nvj5stJvHjPMPO9knw6sO,264527,4
3969,0.657,0.866,6,-3.464,0,0.0704,0.0827,0.0,0.081,0.654,133.966,audio_features,0SDUepNAC5xZPkIEb6Kpce,spotify:track:0SDUepNAC5xZPkIEb6Kpce,https://api.spotify.com/v1/tracks/0SDUepNAC5xZPkIEb6Kpce,https://api.spotify.com/v1/audio-analysis/0SDUepNAC5xZPkIEb6Kpce,220846,4
3970,0.848,0.786,8,-4.133,0,0.337,0.312,0.0,0.193,0.694,87.99,audio_features,28eiD8ukLWhTvoDm1ZFPK0,spotify:track:28eiD8ukLWhTvoDm1ZFPK0,https://api.spotify.com/v1/tracks/28eiD8ukLWhTvoDm1ZFPK0,https://api.spotify.com/v1/audio-analysis/28eiD8ukLWhTvoDm1ZFPK0,279867,4
3971,0.374,0.742,6,-3.36,1,0.0432,0.00517,0.0,0.11,0.21,139.953,audio_features,7B9UAoGiN4iMCv4s40xoiM,spotify:track:7B9UAoGiN4iMCv4s40xoiM,https://api.spotify.com/v1/tracks/7B9UAoGiN4iMCv4s40xoiM,https://api.spotify.com/v1/audio-analysis/7B9UAoGiN4iMCv4s40xoiM,247320,3
3972,0.599,0.659,5,-5.241,1,0.0371,0.287,2.06e-06,0.505,0.644,82.002,audio_features,0leBYsvyyFSXc1aeuFVgTD,spotify:track:0leBYsvyyFSXc1aeuFVgTD,https://api.spotify.com/v1/tracks/0leBYsvyyFSXc1aeuFVgTD,https://api.spotify.com/v1/audio-analysis/0leBYsvyyFSXc1aeuFVgTD,176263,4
3973,0.851,0.405,1,-9.775,1,0.205,0.0722,1.01e-06,0.108,0.292,149.98,audio_features,5GsDw8rD0LJ9XF4dEzUPDK,spotify:track:5GsDw8rD0LJ9XF4dEzUPDK,https://api.spotify.com/v1/tracks/5GsDw8rD0LJ9XF4dEzUPDK,https://api.spotify.com/v1/audio-analysis/5GsDw8rD0LJ9XF4dEzUPDK,193907,4
3974,0.605,0.728,0,-5.653,1,0.196,0.178,0.0,0.0344,0.664,163.805,audio_features,3tRtlS9YUyYqVgqO3iM4bW,spotify:track:3tRtlS9YUyYqVgqO3iM4bW,https://api.spotify.com/v1/tracks/3tRtlS9YUyYqVgqO3iM4bW,https://api.spotify.com/v1/audio-analysis/3tRtlS9YUyYqVgqO3iM4bW,225366,4
3975,0.77,0.555,4,-6.361,1,0.0754,0.224,1.78e-06,0.0754,0.776,100.035,audio_features,7k7JKDjCd9zuL0iF7iWaNs,spotify:track:7k7JKDjCd9zuL0iF7iWaNs,https://api.spotify.com/v1/tracks/7k7JKDjCd9zuL0iF7iWaNs,https://api.spotify.com/v1/audio-analysis/7k7JKDjCd9zuL0iF7iWaNs,170947,4
3976,0.661,0.773,9,-6.809,0,0.0839,0.00127,5.66e-06,0.117,0.318,106.852,audio_features,7GvKDZP30uHX0p8y3Kn6BM,spotify:track:7GvKDZP30uHX0p8y3Kn6BM,https://api.spotify.com/v1/tracks/7GvKDZP30uHX0p8y3Kn6BM,https://api.spotify.com/v1/audio-analysis/7GvKDZP30uHX0p8y3Kn6BM,254280,4
3977,0.665,0.789,7,-3.505,1,0.287,0.415,0.0,0.143,0.61,87.95,audio_features,5mJAediEZEv8KKpWxrNIqf,spotify:track:5mJAediEZEv8KKpWxrNIqf,https://api.spotify.com/v1/tracks/5mJAediEZEv8KKpWxrNIqf,https://api.spotify.com/v1/audio-analysis/5mJAediEZEv8KKpWxrNIqf,351840,4
3978,0.673,0.876,7,-3.79,0,0.332,0.224,0.0,0.135,0.602,85.452,audio_features,7DDYWJC7SXLmhfdbXeUrkk,spotify:track:7DDYWJC7SXLmhfdbXeUrkk,https://api.spotify.com/v1/tracks/7DDYWJC7SXLmhfdbXeUrkk,https://api.spotify.com/v1/audio-analysis/7DDYWJC7SXLmhfdbXeUrkk,288000,4
3979,0.103,0.146,7,-18.254,1,0.036,0.545,0.824,0.125,0.0394,79.888,audio_features,4QqwpUpSkt7WsljQxDAKda,spotify:track:4QqwpUpSkt7WsljQxDAKda,https://api.spotify.com/v1/tracks/4QqwpUpSkt7WsljQxDAKda,https://api.spotify.com/v1/audio-analysis/4QqwpUpSkt7WsljQxDAKda,186000,4
3980,0.504,0.682,9,-5.702,1,0.0332,0.0002,0.00205,0.147,0.207,123.848,audio_features,43E0f1S0rOGCo6YYRYHjHP,spotify:track:43E0f1S0rOGCo6YYRYHjHP,https://api.spotify.com/v1/tracks/43E0f1S0rOGCo6YYRYHjHP,https://api.spotify.com/v1/audio-analysis/43E0f1S0rOGCo6YYRYHjHP,308347,4
